#====================================================================#
# Cross sections computed using SIGMA
#=====================================================================================#
# lambda[micron]   Kabs[cm^2/g]   Ksca[cm^2/g]  Kext[cm^2/g]    albedo    asymmetry_parameter  linear_pol
#=====================================================================================#
   7.2485032921895867        315.15552932359134        594.01116893988547        909.16669826347675       0.65335781664072878       0.52369471943027568       0.41564575483773569     
   7.3207179667392737        302.30695924346520        576.99921696313515        879.30617620660018       0.65619829881368241       0.52185957099044000       0.41768448493486043     
   7.3936520945346995        289.60849836021191        560.27470256067738        849.88320092088907       0.65923729514078289       0.52001815139417451       0.41971203080071295     
   7.4673128432737803        277.06095767084122        543.84193135471116        820.90288902555255       0.66249240759802319       0.51817191552026964       0.42172127485617222     
   7.5417074520640890        264.66533201642102        527.70437696417093        792.36970898059201       0.66598252177393158       0.51632211142833828       0.42370478166173930     
   7.6168432321342525        259.51235141631719        508.79633259671647        768.30868401303371       0.66222905348299455       0.51442588756954910       0.42705647350209708     
   7.6927275675524687        255.42090558411445        489.93758777907453        745.35849336318927       0.65731804513072567       0.51250042168447996       0.43053501325008470     
   7.7693679159522278        251.51032859867905        471.51482210652688        723.02515070520599       0.65214166014367925       0.51054634930260545       0.43396586766480977     
   7.8467718092651770        247.78382445317143        453.52332203399880        701.30714648717014       0.64668287540728153       0.50855919193635291       0.43735301088759232     
   7.9249468544613793        244.24215349127169        435.95834496018216        680.20049845145343       0.64092623565064466       0.50653424541142522       0.44070241261094334     
   8.0039007342968507        240.88693023832121        418.81578398040284        659.70271421872383       0.63485532945911882       0.50446705072753195       0.44402115191861513     
   8.0836412080685953        237.71939177321946        402.09253259661972        639.81192436983929       0.62845426488830591       0.50235368315188311       0.44731642793860388     
   8.1641761123772021        234.74100903373429        385.78661472783637        620.52762376157068       0.62170739859934043       0.50019092073725047       0.45059508894824163     
   8.2455133618969558        231.95341338934824        369.89715587589006        601.85056926523828       0.61459966105452779       0.49797635444832228       0.45386319261657471     
   8.3276609501537049        239.34394247469882        352.22218207257544        591.56612454727406       0.59540627405284796       0.49545114435084170       0.45849380704134945     
   8.4106269503103839        247.31564568676808        335.13671447722351        582.45236016399156       0.57538905736919765       0.49282782328082181       0.46308222933207310     
   8.4944195159604554        255.26786665370983        318.76419753142380        574.03206418513366       0.55530730323213739       0.49012412206288541       0.46754638825901362     
   8.5790468819291732        263.18690350306974        303.08970324390498        566.27660674697472       0.53523260476011925       0.48734428365054511       0.47188597008938360     
   8.6645173650829186        271.05712778331713        288.09627238140905        559.15340016472624       0.51523655636634969       0.48449272288355882       0.47609928813387015     
   8.7508393651465433        282.73568368908104        270.28957514163687        553.02525883071803       0.48874725127948082       0.48147544640069240       0.48162322034672300     
   8.8380213655288262        297.13410958323107        250.86174826243121        547.99585784566239       0.45778037310107539       0.47825715814197567       0.48795712333513336     
   8.9260719341562300        311.67558245992319        232.25136109671433        543.92694355663741       0.42698999166701646       0.47488205074411188       0.49407793281351753     
   9.0149997243148903        335.47450553233608        215.00373111549439        550.47823664783073       0.39057626042542959       0.47095872917721782       0.50017273865819367     
   9.1048134755010679        402.68812319754107        202.69603895515442        605.38416215269535       0.33482217016445276       0.46494763118104970       0.50628114537320501     
   9.1955220142800069        467.27376000596360        193.08250817028758        660.35626817625109       0.29239142183587674       0.45880039032296172       0.51113032537781999     
   9.2871342551534077        528.25548753499731        185.77771869278567        714.03320622778301       0.26018078301182102       0.45264631862327803       0.51491002470310043     
   9.3796592014354747        539.97743772514593        183.39458690152776        723.37202462667381       0.25352734230519375       0.44908457118332623       0.51532477175342728     
   9.4731059461377214        543.03340439120836        181.32013809025440        724.35354248146302       0.25031994386207418       0.44598709150900984       0.51534754633236812     
   9.5674836728626538        545.06127300077208        178.94630596039545        724.00757896116727       0.24716081869910009       0.44293734805870610       0.51543968349235969     
   9.6628016567062449        546.16037992369718        176.29983012185508        722.46021004555280       0.24402704490914312       0.43992920684225673       0.51559772513223678     
   9.7590692651695132        546.04420809041267        172.99430064132326        719.03850873173610       0.24059114851366770       0.43695746096887339       0.51594594533487903     
   9.8562959590790697        541.76061865430131        165.63748871427384        707.39810736857532       0.23415031364788741       0.43399482607541445       0.51756500109891057     
   9.9544912935169041        537.08338036292139        158.33020003640047        695.41358039932163       0.22767775105209165       0.43100846291086115       0.51919547300103053     
   10.053664918759456        541.96382269138985        149.12415965349615        691.08798234488609       0.21578172890159741       0.42730922997429843       0.52185400958339434     
   10.153826581225983        555.95869811619139        138.56135176588958        694.52004988208091       0.19950662589138388       0.42288214496912002       0.52530898535901716     
   10.254986124436403        570.97363024194954        128.40837659632010        699.38200683826972       0.18360263109544681       0.41827137151584842       0.52865942414307521     
   10.357153489978707        587.08409394419266        118.69620171101872        705.78029565521103       0.16817726768756999       0.41347278688029371       0.53189438748366136     
   10.460338718485945        604.37081135021413        109.45498398226016        713.82579533247394       0.15333570837304925       0.40848361838510466       0.53500416471931023     
   10.564551950622970        657.38657433276421        102.93005170437078        760.31662603713471       0.13537787834636089       0.40153272929007994       0.53806270065980832     
   10.669803428083091        732.92972409683057        99.004253061946926        831.93397715877688       0.11900494003149927       0.39334321307685233       0.54068672713675991     
   10.776103494594521        809.62040195333782        96.389765084259921        906.01016703759831       0.10638927529856280       0.38505926464172302       0.54281387834465933     
   10.883462596936987        887.35287051581668        94.988095956074275        982.34096647189097        9.6695647639767138E-002  0.37672346309986160       0.54451564175253375     
   10.991891285968341        966.01233727937745        94.705150472135884        1060.7174877515138        8.9284047416706439E-002  0.36837415813025531       0.54585306542206236     
   11.101400217661460        1040.0152674317883        100.60955737680186        1140.6248248085910        8.8205652891769404E-002  0.36138102846227660       0.54517727051664144     
   11.212000154151532        1110.0713374408763        107.22529172085670        1217.2966291617324        8.8084768455076817E-002  0.35469137044641252       0.54424184905956041     
   11.323701964793662        1176.3976548988164        114.03964239494073        1290.4372972937570        8.8372866030840228E-002  0.34820385199740789       0.54320891385351333     
   11.436516627231127        1225.4732831005599        120.87636142861928        1346.3496445291787        8.9780809851136401E-002  0.34285443019680201       0.54182227436850161     
   11.550455228474167        1242.8940276638150        127.35722042755587        1370.2512480913704        9.2944429428509820E-002  0.33961668006985873       0.53982764312681775     
   11.665528965989575        1257.3591087677648        133.59317352011263        1390.9522822878778        9.6044397224306494E-002  0.33648607975900485       0.53781818643215551     
   11.781749148801191        1269.1216001696439        139.57835239426521        1408.6999525639087        9.9083095829048048E-002  0.33345425323415351       0.53579720342250869     
   11.899127198601267        1278.4273564082866        145.30897272850379        1423.7363291367901       0.10206171589131569       0.33051278322054056       0.53376787960853633     
   12.017674650872996        1281.0429196673804        150.24754660814486        1431.2904662755248       0.10497348382338911       0.32792490797725471       0.53177924373737395     
   12.137403156024126        1257.5498343403340        151.96468240899048        1409.5145167493254       0.10781349223664405       0.32690502790509096       0.53004640750156717     
   12.258324480531913        1234.7398203939904        153.60651549616557        1388.3463358901561       0.11063991132852220       0.32584858777599535       0.52830722223462590     
   12.380450508099553        1212.5648036366106        155.16826982941231        1367.7330734660227       0.11344923423997834       0.32475974527267548       0.52656320360390074     
   12.503793240824013        1190.9772313074268        156.64702707379828        1347.6242583812257       0.11623939395537716       0.32364259525853312       0.52481538777886283     
   12.628364800375561        1169.9294816092449        158.04149790895414        1327.9709795181989       0.11900975273291979       0.32250115922340106       0.52306463849565366     
   12.754177429189083        1146.8988768664046        158.40862230834125        1305.3074991747455       0.12135732186361599       0.32144803336557837       0.52156469715071974     
   12.881243491667165        1121.1565560826275        157.56050878127962        1278.7170648639067       0.12321764768037151       0.32052517564898941       0.52037839136516884     
   13.009575475395220        1096.0203957140336        156.78931022967734        1252.8097059437121       0.12515014010972372       0.31959019996209648       0.51916345499798944     
   13.139185992368780        1071.4719496006937        156.08340534571821        1227.5553549464125       0.12714978979708155       0.31864354097979136       0.51792353721500972     
   13.270087780232906        1047.4903520421340        155.43167239866318        1202.9220244407975       0.12921176039728655       0.31768568183049956       0.51666221925002442     
   13.402293703534049        1024.0527152184409        154.82349888840514        1178.8762141068451       0.13133142991243102       0.31671716064131189       0.51538318790692006     
   13.535816754984269        1000.0674179656156        153.53512558855002        1153.6025435541658       0.13309187505388070       0.31575255696369925       0.51434612900911403     
   13.670670056738116        973.48333155211412        150.35769376677223        1123.8410253188868       0.13378911285438139       0.31481848796073764       0.51401253787597478     
   13.806866861682281        947.17034419027436        147.26896616124364        1094.4393103515181       0.13456110792835371       0.31387673751362521       0.51369173627540432     
   13.944420554738004        921.14319011352939        144.26666289545653        1065.4098530089857       0.13540954449408474       0.31292605310007188       0.51338664991820837     
   14.083344654176479        895.41647253347014        141.34839195984904        1036.7648644933188       0.13633601677746665       0.31196528545776053       0.51310037018122501     
   14.223652812947462        870.00482808071308        138.51165035875496        1008.5164784394675       0.13734198034431880       0.31099338689115680       0.51283593902368663     
   14.365358820020884        844.92323650331730        135.75382530057612        980.67706180389348       0.13842867401310024       0.31000940446220110       0.51259621937003019     
   14.508476601742125        820.18601116191303        133.07219553574276        953.25820669765551       0.13959721993555227       0.30901246663472892       0.51238409158161047     
   14.653020223200571        795.80906662634834        130.46393296938032        926.27299959572849       0.14084825210960619       0.30800176650038374       0.51220258619063985     
   14.799003889611882        771.80698034195393        127.92610468852722        899.73308503048122       0.14218228363158761       0.30697653519943047       0.51205425602538424     
   14.946441947714103        748.19251729538382        125.45567556673744        873.64819286212105       0.14359976543388422       0.30593601124978581       0.51194177792091067     
   15.095348887177451        735.98356941678128        122.67070159009884        858.65427100687953       0.14286390428857018       0.30392533990758341       0.51255483280218939     
   15.245739342028470        730.15011433327322        119.76026352102514        849.91037785429808       0.14090928483939030       0.30136782265761280       0.51357446000949092     
   15.397628092088121        724.41747770627330        116.94288969713311        841.36036740340637       0.13899262935101220       0.29880516781955602       0.51460558102320941     
   15.551030064424296        718.77120935596724        114.21739005242608        832.98859940839316       0.13711759096528547       0.29623895271997885       0.51564512199589974     
   15.705960334818856        713.19598056680070        111.58243586308221        824.77841642988221       0.13528777383151647       0.29367082424999186       0.51669002805100295     
   15.862434129249147        707.67595550457713        109.03656359505203        816.71251909962882       0.13350666366086514       0.29110250536382942       0.51773716196649544     
   16.020466825384343        702.19455480407282        106.57818065048340        808.77273545455671       0.13177766259712376       0.28853579935155521       0.51878361403170448     
   16.180073954096802        696.73423520399194        104.20557296907741        800.93980817306897       0.13010412506124358       0.28597259223074945       0.51982646140928246     
   16.341271200988288        691.27862399918752        101.91691436139432        793.19553836058139       0.12848901617883732       0.28341485564608715       0.52086309239722295     
   16.504074407931590        685.66078966100440        99.721649766868751        785.38243942787290       0.12697208997888076       0.28088049520824671       0.52187832647524901     
   16.668499574627305        674.14828753241670        98.019563706070429        772.16785123848706       0.12694074681930353       0.27897959974278025       0.52241099280615033     
   16.834562860176245        662.52388705395435        96.333932885084565        758.85781993903890       0.12694595793033184       0.27709435740862354       0.52296957257805832     
   17.002280584667563        650.80335864368158        94.664335455622734        745.46769409930437       0.12698650284235177       0.27522342124262061       0.52355383305796488     
   17.171669230782580        638.99620490932625        93.010388534704589        732.00659344403107       0.12706222781013260       0.27336535296378495       0.52416341921597609     
   17.342745445414621        627.11356497990744        91.371743567635164        718.48530854754279       0.12717273753634312       0.27151862398061682       0.52479788792540283     
   17.515526041305129        615.16638366498307        89.748082420505838        704.91446608548904       0.12731769134898357       0.26968160560128773       0.52545658869672207     
   17.690027998695747        603.16515751861220        88.139114137666553        691.30427165627839       0.12749684581941939       0.26785256166253402       0.52613892488369141     
   17.866268466997273        591.12003264525322        86.544572306261230        677.66460495151455       0.12771003778846221       0.26602964245523042       0.52684419872959154     
   18.044264766474956        579.15321972689833        84.981774861718975        664.13499458861691       0.12795858606179752       0.26420864331873034       0.52756203719244965     
   18.224034389950646        567.60078506843547        83.484878356231960        651.08566342466747       0.12822410789558325       0.26237522365925142       0.52827497332176598     
   18.405595004522041        556.18362971149725        81.999772712054110        638.18340242355123       0.12848935337499154       0.26053010933089055       0.52901225390023909     
   18.588964453298743        544.90052433733797        80.526581050811586        625.42710538814958       0.12875454286688703       0.25867205999767368       0.52977205510383596     
   18.774160757155997        533.75072971933662        79.065421360672303        612.81615108000869       0.12901980670928759       0.25679977658145953       0.53055253289684412     
   18.961202116505643        522.73342224991461        77.616408319001451        600.34983056891633       0.12928530061455823       0.25491191034528193       0.53135194864922619     
   19.150106913084780        504.82177791359084        75.856329167126219        580.67810708071681       0.13063404361580633       0.25345114121066065       0.53223668600793717     
   19.340893711762256        485.30769838803246        74.051524151491193        559.35922253952310       0.13238634703347343       0.25206597706118766       0.53315463691630816     
   19.533581262363235        466.02369106019603        72.287946977273663        538.31163803746961       0.13428642791527759       0.25063407277494665       0.53408645255592668     
   19.728188501511678        446.96893608455849        70.564422736160424        517.53335882071940       0.13634758326874327       0.24915041302533103       0.53503041916331973     
   19.924734554491561        428.14276372414963        68.879819456372459        497.02258318052225       0.13858488887084394       0.24760976600788906       0.53598468844327141     
   20.123238737126325        412.98713966795339        66.746203594402942        479.73334326235619       0.13913188343446212       0.24531201094388497       0.53743042961580467     
   20.323720557677188        400.09789045625428        64.372734902997010        464.47062535925130       0.13859376974207360       0.24249597238189941       0.53914839557441696     
   20.526199718760417        387.34403631128549        62.062720804272139        449.40675711555713       0.13809921595885971       0.23958087065374586       0.54083019360726103     
   20.730696119283454        374.72389242153037        59.815517059641351        434.53940948117184       0.13765268639514064       0.23656675212831771       0.54247050012988240     
   20.937229856400691        362.23591654761566        57.630485682806452        419.86640223042190       0.13725910284000040       0.23345485787546613       0.54406427425834314     
   21.145821227488451        353.29825303311236        55.520446367521764        408.81869940063416       0.13580701286149544       0.23002039043799744       0.54564055888182939     
   21.356490732139733        345.94174335936066        53.478852219432255        399.42059557879287       0.13389107324808092       0.22642709079381498       0.54716233590466068     
   21.569259074178959        338.67946345060466        51.499132381109206        390.17859583171389       0.13198861478121945       0.22278501416976068       0.54861106241276392     
   21.784147163696428        331.51108890412860        49.580148043221683        381.09123694735024       0.13010046738511449       0.21910108554009095       0.54998632431179351     
   22.001176119103526        324.43562410286040        47.720722114782760        372.15634621764326       0.12822761884832909       0.21538261600715630       0.55128779388013927     
   22.220367269208040        317.45220562812392        45.919642272841507        363.37184790096552       0.12637094078173219       0.21163716970912597       0.55251601427074937     
   22.441742155310283        310.55971870335043        44.175665314080057        354.73538401743070       0.12453131913085216       0.20787242728520336       0.55367190666396660     
   22.665322533320204        303.75759626306149        42.487522491852239        346.24511875491345       0.12270937607622032       0.20409605963090957       0.55475722010464912     
   22.891130375895244        297.04459574793310        40.853925499087211        337.89852124702048       0.12090590200961837       0.20031560402427281       0.55577380645533314     
   23.119187874599969        292.14722926322469        39.282645473891563        331.42987473711622       0.11852475732626637       0.19647202203430428       0.55672347661592847     
   23.349517442086857        288.90155031400127        37.772593847042060        326.67414416104333       0.11562774257524643       0.19259260340548201       0.55760607974116339     
   23.582141714298945        285.71610126488309        36.314245301334516        322.03034656621730       0.11276653175252048       0.18874834362739815       0.55842456285330300     
   23.817083552694399        282.58885752140287        34.906088759869888        317.49494628127275       0.10994218701341515       0.18494390944565706       0.55918263660792722     
   24.054366046493357        279.51935232554672        33.546644902995027        313.06599722854173       0.10715518516853044       0.18118344996527333       0.55988434654523211     
   24.294012514946822        276.50658366273007        32.234468726423522        308.74105238915354       0.10440616327819435       0.17747059912434326       0.56053326620656030     
   24.536046509628630        273.54957540575629        30.968151246532919        304.51772665228924       0.10169572585143333       0.17380849876168927       0.56113287371061205     
   24.780491816749901        270.64783611718599        29.746320457134438        300.39415657432039        9.9024297930292507E-002  0.17019982734742092       0.56168687860601640     
   25.027372459496636        268.02860776843897        28.589755793107987        296.61836356154703        9.6385656807710551E-002  0.16667745764022857       0.56218917736819451     
   25.276712700390775        267.25418290453280        27.647572383325201        294.90175528785812        9.3751806788460720E-002  0.16345809926268329       0.56258283142180265     
   25.528537043674376        266.44559316309636        26.735883517306856        293.18147668040314        9.1192267055983281E-002  0.16029448575462679       0.56294951068615373     
   25.782870237718036        265.60064145271878        25.853687598641773        291.45432905136056        8.8705793744054476E-002  0.15718680004161145       0.56329096626919872     
   26.039737277452964        264.71609193337673        25.000018125333970        289.71611005871091        8.6291432396588930E-002  0.15413507388537112       0.56360891833620907     
   26.299163406827400        263.79211744716838        24.173942062234499        287.96605950940290        8.3947191913584351E-002  0.15113923411804792       0.56390544566167300     
   26.561174121287515        261.93986160296930        23.374837772954013        285.31469937592323        8.1926510705836203E-002  0.14822699664639896       0.56418241027754668     
   26.825795170282987        257.15751748444336        22.600066877555861        279.75758436199931        8.0784465340220907E-002  0.14545339010730110       0.56444345810712648     
   27.093052559797581        252.38819358189207        21.846632989540865        274.23482657143308        7.9663962679992512E-002  0.14272100403514490       0.56468855849745103     
   27.362972554904921        247.63103894565208        21.114069160135742        268.74510810578789        7.8565408349031127E-002  0.14003020739058794       0.56491897414793080     
   27.635581682349709        243.04277594917102        20.361568252447640        263.40434420161870        7.7301565827107996E-002  0.13729723339061639       0.56514771275781295     
   27.910906733154690        238.60604560525735        19.590529436546973        258.19657504180424        7.5874474451781929E-002  0.13452355197077906       0.56537384589342865     
   28.188974765253572        234.15328716063814        18.842222948941881        252.99551010958012        7.4476511226546013E-002  0.13179531948314097       0.56558564035413272     
   28.469813106150177        229.68329566715676        18.116093552624477        247.79938921978138        7.3107902362732305E-002  0.12911234588505524       0.56578391651393800     
   28.753449355604097        225.19488906342269        17.411601566279739        242.60649062970245        7.1768902476956345E-002  0.12647436092419981       0.56596940581604405     
   29.039911388343082        220.68628487632438        16.728222032240939        237.41450690856547        7.0459982627276499E-002  0.12388101675768558       0.56614336098822993     
   29.329227356802445        216.15812100368225        16.065443936411032        232.22356494009333        6.9180937518358368E-002  0.12133192889820603       0.56630634145289260     
   29.621425693891936        212.17443875113929        15.381031940214047        227.55547069135318        6.7592450726338474E-002  0.11872456094134254       0.56646874251607526     
   29.916535115789703        209.10512506383117        14.662507724866060        223.76763278869706        6.5525596987084420E-002  0.11602254246984382       0.56663327685512577     
   30.214584624764736        206.20872794359428        13.970439947543314        220.17916789113767        6.3450325847587294E-002  0.11337237930316167       0.56678571746325546     
   30.515603512026946        203.48826055762683        13.304198839736880        216.79245939736387        6.1368365286872409E-002  0.11077365211007467       0.56692679440002192     
   30.819621360605780        200.94711628163645        12.663155318504900        213.61027160014143        5.9281584277974940E-002  0.10822586275819722       0.56705778571172749     
   31.126668048257713        198.58857802917902        12.046681603002348        210.63525963218137        5.7192141638767804E-002  0.10572843969845042       0.56717922100761253     
   31.436773750402200        196.41605304007450        11.454151890582782        207.87020493065734        5.5102422660350633E-002  0.10328075183846383       0.56729162569198743     
   31.749968943087509        197.86738750272875        10.903312813581254        208.77070031631015        5.2226259705320514E-002  0.10086191578098239       0.56739045680190558     
   32.066284405985662        200.32334077366613        10.382695252185782        210.70603602585200        4.9275737174002479E-002   9.8494557048820361E-002  0.56748018310647175     
   32.385751225417351        202.90600328965579        9.8869533003274590        212.79295658998333        4.6462784571286234E-002   9.6183148809270119E-002  0.56756268029579726     
   32.708400797407016        205.61906925016589        9.4150995676723213        215.03416881783838        4.3784202387147704E-002   9.3926112246315085E-002  0.56763902610375028     
   33.034264830768301        208.46627197880576        8.9661857415357993        217.43245772034138        4.1236648086220795E-002   9.1721921095575212E-002  0.56770948790718656     
   33.363375350220309        212.53219168958205        8.5867356486013104        221.11892733818331        3.8833110091333792E-002   8.9663106818684155E-002  0.56776566669927730     
   33.695764699534848        216.99083730606520        8.2387826014844823        225.22961990754945        3.6579480997509455E-002   8.7675893805910746E-002  0.56781565051541116     
   34.031465544715083        221.56461137723335        7.9094103025318221        229.47402167976517        3.4467563014908657E-002   8.5735254377594758E-002  0.56786174632182451     
   34.370510877205795        226.24862604821021        7.5978016004634261        233.84642764867351        3.2490560907255855E-002   8.3840005570042939E-002  0.56790402635831683     
   34.712934017135716        230.56126325249224        7.2988004014167931        237.86006365390901        3.0685270529636655E-002   8.1989048537252834E-002  0.56794424501027363     
   35.058768616592033        234.60302658764832        7.0126816727602836        241.61570826040872        2.9024113221985351E-002   8.0181848902512093E-002  0.56798210448842579     
   35.408048662927669        238.64651699002215        6.7412168361052389        245.38773382612723        2.7471694411921252E-002   7.8417484731136855E-002  0.56801730060062250     
   35.760808482101368        242.68798290973601        6.4836939042007327        249.17167681393690        2.6020990776741769E-002   7.6694884412592035E-002  0.56804979911922815     
   36.117082742051224        247.87940026985052        6.2472267988011492        254.12662706865143        2.4583125628600433E-002   7.5004349882912477E-002  0.56807859675367645     
   36.476906456101460        255.43140858152856        6.0393435314839587        261.47075211301245        2.3097587331196583E-002   7.3333391313653573E-002  0.56810193360544081     
   36.840314986403861        262.97378409615794        5.8433433118805285        268.81712740803852        2.1737243337962227E-002   7.1697631481706034E-002  0.56812323094136141     
   37.207344047412604        270.53905779387236        5.6923276586863789        276.23138545255887        2.0607099549388472E-002   7.0187115168334993E-002  0.56813797233622498     
   37.578029709394343        277.90761626759974        5.5747038082926172        283.48232007589218        1.9665084604924183E-002   6.8778757242497851E-002  0.56814770127610936     
   37.952408401973052        285.00615202016655        5.4626847519533852        290.46883677212020        1.8806440004574373E-002   6.7400281849747445E-002  0.56815675063516446     
   38.330516917710149        291.84698458741877        5.3556622094412107        297.20264679685982        1.8020237259535058E-002   6.6050442653093511E-002  0.56816493177099014     
   38.712392415720380        297.78878434825248        5.2605669167291458        303.04935126498191        1.7358779666647044E-002   6.4769439391745856E-002  0.56817189358561260     
   39.098072425323650        303.07319859144735        5.1767251642079284        308.24992375565523        1.6793921961555571E-002   6.3549901963403363E-002  0.56817727915005600     
   39.487594849733277        308.24817987061130        5.0979416460903559        313.34612151670160        1.6269362522869559E-002   6.2357958508141915E-002  0.56818190145189240     
   39.880997969780971        313.30353388534536        5.0236305125985989        318.32716439794393        1.5781344083844847E-002   6.1192390463608144E-002  0.56818557161749395     
   40.278320447678951        318.13356145954742        4.9582403661582068        323.09180182570549        1.5346227722710742E-002   6.0069529996977830E-002  0.56818808983817681     
   40.679601330819516        322.61629339269018        4.8959437860160184        327.51223717870602        1.4948888103208682E-002   5.8977333537757005E-002  0.56819014137371782     
   41.084880055612473        326.76533796613552        4.8339026749747411        331.59924064111021        1.4577544464905674E-002   5.7907738260098422E-002  0.56819219062633930     
   41.494196451360807        330.57914371194141        4.7719068079702174        335.35105051991161        1.4229586579711292E-002   5.6860326391310730E-002  0.56819399428766049     
   41.907590744174961        334.05833094234441        4.7097662809228167        338.76809722326720        1.3902626367496512E-002   5.5834719332003020E-002  0.56819614287498199     
   42.325103560926109        338.26937288490467        4.6984987470053499        342.96787163190982        1.3699530293169887E-002   5.4938746857592848E-002  0.56818866623725139     
   42.746775933238823        342.29493833112275        4.6976308616685039        346.99256919279134        1.3538131011268053E-002   5.4088836853729387E-002  0.56817876566276060     
   43.172649301523478        345.82665103656217        4.6920427956655040        350.51869383222760        1.3385998744795350E-002   5.3253102259721088E-002  0.56816926669359369     
   43.602765519048923        344.44401252679063        4.6880427535681166        349.13205528035871        1.3427706458530546E-002   5.2629274593805703E-002  0.56815861722309169     
   44.037166856055592        339.76459768542480        4.6815424207035186        344.44614010612821        1.3591507860303140E-002   5.2151074073171128E-002  0.56814784518669859     
   44.475896003909781        335.01297409375633        4.6679179270499764        339.68089202080643        1.3742068031203983E-002   5.1676693116978326E-002  0.56813760811801695     
   44.918996079298935        330.20734654867846        4.6476349848501082        334.85498153352876        1.3879545597814989E-002   5.1205944097209785E-002  0.56812789402282360     
   45.366510628469456        325.36420843835583        4.6211558084537199        329.98536424680952        1.4004123543483489E-002   5.0738659815873631E-002  0.56811869696772244     
   45.818483631505806        315.92078065791532        4.5214191625495399        320.44219982046496        1.4109936722075831E-002   5.0256876154594406E-002  0.56812636760245394     
   46.274959506652969        303.91395473315526        4.3836095369054364        308.29756427006089        1.4218761498438259E-002   4.9768945816761251E-002  0.56814401131305214     
   46.735983114681630        292.27698014772039        4.2519179924363062        296.52889814015663        1.4338966687916552E-002   4.9286421737253443E-002  0.56816070420895004     
   47.201599763296947        281.00006798103391        4.1259180423569344        285.12598602339096        1.4470508633395678E-002   4.8809278594705449E-002  0.56817623011591478     
   47.671855211591215        270.07371250059799        4.0052160490416000        274.07892854963961        1.4613367288891010E-002   4.8337491129310232E-002  0.56819120108792631     
   48.146795674540897        259.48837397208445        3.8894490610118835        263.37782303309621        1.4767564771477108E-002   4.7871026118621221E-002  0.56820538251685426     
   48.626467827548495        249.23365044857997        3.7782827521873852        253.01193320076726        1.4933219569486803E-002   4.7409814627799016E-002  0.56821882377683708     
   49.110918811029592        239.30246965769268        3.6714094611918080        242.97387911888453        1.5110305167393845E-002   4.6953886670926911E-002  0.56823129038001974     
   49.600196235045722        229.68473803379484        3.5685463281981566        233.25328436199314        1.5299018566701152E-002   4.6503170537319560E-002  0.56824338893490145     
   50.094348183983044        221.10142961588866        3.4606925169179870        224.56212213280656        1.5410847047799651E-002   4.5984797120006679E-002  0.56825723593548139     
   50.593423221278400        215.78707783047344        3.3206108074267622        219.10768863790025        1.5155154198693774E-002   4.5167463257652397E-002  0.56827994663969139     
   51.097470394191461        210.53853270848415        3.1863003683578488        213.72483307684189        1.4908423707657114E-002   4.4365209687261813E-002  0.56830186687978157     
   51.606539238625160        205.35512601006209        3.0575305215520827        208.41265653161435        1.4670560667644878E-002   4.3577758038356021E-002  0.56832274746369260     
   52.120679783993879        200.23620654232840        2.9340789578239694        203.17028550015232        1.4441476767141569E-002   4.2804833526912542E-002  0.56834233068213535     
   52.639942558139936        195.18123041331100        2.8157315061692243        197.99696191948033        1.4221084398831843E-002   4.2046169818305043E-002  0.56836129392717005     
   53.164378592299748        190.18956639197199        2.7022819029296459        192.89184829490171        1.4009311055997951E-002   4.1301499584529867E-002  0.56837936195054006     
   53.694039426118522        185.26062776932477        2.5935315618475281        187.85415933117241        1.3806090698664446E-002   4.0570561055669495E-002  0.56839657820725709     
   54.228977112715604        180.39300807552110        2.4892893453347447        182.88229742085585        1.3611428664450203E-002   3.9853045487030385E-002  0.56841267148679586     
   54.769244223800079        175.58784206594609        2.3893713378558905        177.97721340380193        1.3425153097743966E-002   3.9148802113524277E-002  0.56842831795226390     
   55.314893854837067        170.84370540819319        2.2936006212034630        173.13730602939671        1.3247292994232197E-002   3.8457529249030425E-002  0.56844322974623485     
   55.865979630266281        166.16003164629285        2.2018070530136487        168.36183869930659        1.3077827315405275E-002   3.7778979700151510E-002  0.56845710857462495     
   56.422555708771505        161.53633639895403        2.1138270482609278        163.65016344721482        1.2916742664560433E-002   3.7112915464625515E-002  0.56847066813177549     
   56.984676788603380        156.97207288996543        2.0295033641805444        159.00157625414599        1.2764045564784927E-002   3.6459097516056631E-002  0.56848359326590503     
   57.552398112954883        152.46670916193270        1.9486848890826785        154.41539405101545        1.2619757900814448E-002   3.5817290954664037E-002  0.56849556040336657     
   58.125775475390427        148.01978678017846        1.8712264351924224        149.89101321537080        1.2483913445189352E-002   3.5187270397909531E-002  0.56850731980812874     
   58.704865225329073        143.63079299333185        1.7969885356371178        145.42778152896901        1.2356569815920352E-002   3.4568809067991181E-002  0.56851853076473935     
   59.289724273582294        139.29922912554306        1.7258372459563789        141.02506637149946        1.2237804883637076E-002   3.3961684259473136E-002  0.56852884391518055     
   59.880410097947014        135.02466210512779        1.6576439501703817        136.68230605529817        1.2127714244883616E-002   3.3365683065840548E-002  0.56853904938943522     
   60.476980748854288        131.91366295135572        1.5966886447508795        133.51035159610655        1.1959287243742397E-002   3.2786561264750429E-002  0.56854746415172930     
   61.079494855074330        129.12448545502048        1.5391001061557834        130.66358556117626        1.1779105093019063E-002   3.2219716195012467E-002  0.56855482192296747     
